DY
200
61
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
-0.830130;-0.825960;-0.825500;-0.824100;-0.819770;-0.818210;-0.813600;-0.806630;-0.807880;-0.806000;-0.802560;-0.801590;-0.802620;-0.799620;-0.799760;-0.797850;-0.797800;-0.797220;-0.794880;-0.795100;-0.796050;-0.795200;-0.794680;-0.794940;-0.792770;-0.791370;-0.793210;-0.793430;-0.792030;-0.792360;-0.791240;-0.791640;-0.791140;-0.790140;-0.792530;-0.788690;-0.783540;-0.762300;-0.720190;-0.665350;-0.621980;-0.597340;-0.581260;-0.599190;-0.613210;-0.623450;-0.612590;-0.575300;-0.532250;-0.507920;-0.486990;-0.456590;-0.421960;-0.367410;-0.288130;-0.191660;-0.065519;0.147790;0.409180;0.516680;1.000000
-1.173000;-1.172100;-1.165900;-1.170400;-1.168700;-1.163700;-1.159600;-1.160700;-1.158700;-1.154900;-1.150500;-1.141600;-1.135000;-1.130600;-1.126200;-1.120700;-1.102000;-1.067600;-1.012400;-0.948560;-0.896640;-0.853610;-0.838880;-0.824200;-0.827050;-0.830090;-0.835670;-0.845970;-0.837240;-0.827390;-0.800670;-0.795550;-0.793990;-0.789170;-0.777690;-0.756130;-0.735910;-0.712230;-0.695360;-0.674660;-0.636910;-0.610320;-0.583370;-0.548920;-0.490830;-0.444220;-0.368470;-0.246280;-0.118700;0.079924;0.285590;0.445630;0.596250;0.743350;0.838260;0.917580;1.002000;1.102300;1.156800;1.179500;1.000000
-0.624960;-0.617860;-0.612780;-0.606400;-0.599670;-0.596250;-0.595760;-0.594610;-0.594180;-0.590100;-0.592560;-0.596390;-0.596530;-0.598490;-0.605610;-0.603520;-0.604200;-0.606070;-0.606560;-0.605620;-0.606540;-0.606540;-0.607500;-0.613060;-0.618260;-0.624710;-0.635640;-0.649970;-0.653510;-0.660070;-0.665080;-0.670880;-0.672610;-0.671730;-0.680160;-0.679660;-0.682090;-0.680780;-0.681250;-0.682090;-0.679890;-0.679280;-0.675380;-0.665230;-0.643490;-0.570200;-0.453900;-0.265680;-0.006114;0.284190;0.585690;0.821850;1.009300;1.167600;1.314200;1.476500;1.642500;1.818700;1.982800;2.101500;2.000000
-1.189600;-1.191900;-1.184700;-1.176900;-1.180600;-1.181300;-1.180300;-1.174600;-1.178800;-1.174800;-1.171400;-1.167600;-1.177300;-1.183200;-1.178200;-1.172400;-1.156000;-1.114900;-1.032700;-0.947500;-0.858430;-0.806980;-0.772170;-0.778770;-0.769030;-0.763670;-0.769640;-0.771680;-0.734970;-0.726660;-0.716060;-0.714350;-0.707470;-0.652630;-0.654220;-0.607420;-0.519400;-0.347070;-0.172700;0.059144;0.244020;0.422020;0.574940;0.722330;0.829020;0.915610;1.000500;1.072000;1.122000;1.170800;1.197300;1.212300;1.214600;1.203300;1.204800;1.205800;1.208800;1.204900;1.202800;1.211800;1.000000
-1.155700;-1.090300;-1.046900;-1.028800;-1.026000;-1.032500;-1.034400;-1.030600;-1.028600;-1.017500;-1.013100;-1.011900;-1.012500;-1.013900;-1.012500;-1.013900;-1.009500;-1.012500;-1.008000;-0.990350;-0.942580;-0.858320;-0.774020;-0.702610;-0.665730;-0.635080;-0.626850;-0.639000;-0.644060;-0.642740;-0.631800;-0.620470;-0.621570;-0.605070;-0.593950;-0.577530;-0.553950;-0.501680;-0.394310;-0.236110;-0.060162;0.134580;0.302380;0.477140;0.606710;0.728730;0.833320;0.926730;1.012800;1.087000;1.152700;1.203500;1.235300;1.257500;1.268200;1.281000;1.276200;1.288300;1.292100;1.299500;1.000000
-0.743950;-0.743940;-0.748760;-0.751950;-0.755710;-0.753950;-0.753820;-0.754400;-0.756250;-0.755830;-0.753900;-0.754080;-0.750440;-0.749520;-0.745700;-0.741120;-0.735740;-0.733450;-0.730840;-0.724110;-0.722190;-0.719660;-0.716220;-0.713890;-0.714200;-0.713820;-0.712330;-0.713020;-0.712560;-0.713960;-0.713470;-0.713150;-0.713710;-0.709560;-0.684670;-0.638260;-0.603820;-0.588730;-0.585350;-0.585760;-0.591360;-0.602010;-0.604900;-0.586140;-0.567060;-0.547490;-0.527310;-0.515710;-0.485860;-0.423500;-0.352930;-0.243900;0.017147;0.132290;0.444490;0.508480;0.747570;0.957590;1.163800;1.369400;1.000000
-0.602930;-0.602550;-0.601520;-0.601710;-0.600100;-0.597080;-0.596900;-0.596710;-0.598890;-0.598200;-0.598040;-0.597520;-0.595420;-0.597310;-0.592560;-0.587740;-0.586650;-0.584460;-0.582720;-0.583380;-0.583630;-0.584350;-0.583730;-0.582630;-0.584680;-0.584430;-0.583180;-0.582880;-0.583520;-0.584060;-0.580180;-0.559770;-0.537190;-0.519410;-0.513090;-0.511920;-0.524040;-0.547360;-0.571710;-0.577800;-0.574480;-0.556030;-0.524070;-0.501250;-0.459050;-0.408410;-0.335680;-0.232870;-0.138200;0.054768;0.292870;0.406200;0.658690;0.896730;1.136800;1.372100;1.570800;1.762900;1.869800;1.977800;1.000000
-0.497100;-0.496570;-0.499060;-0.501170;-0.501980;-0.505320;-0.510700;-0.513160;-0.516500;-0.516280;-0.515300;-0.512780;-0.507070;-0.503050;-0.495980;-0.491270;-0.485910;-0.481730;-0.481980;-0.480130;-0.479380;-0.481570;-0.484130;-0.490300;-0.491550;-0.495940;-0.496620;-0.497290;-0.498320;-0.499050;-0.498890;-0.500160;-0.501890;-0.505610;-0.510780;-0.516020;-0.520700;-0.523620;-0.527090;-0.527690;-0.530180;-0.531500;-0.529420;-0.517580;-0.466230;-0.387250;-0.288060;-0.251810;-2.154100;0.165690;-0.732240;0.583190;0.689590;0.779420;0.904570;1.100700;1.344100;1.593300;1.761600;1.897500;2.000000
-0.660840;-0.660460;-0.659210;-0.659450;-0.657370;-0.655970;-0.655030;-0.655070;-0.654650;-0.652680;-0.652200;-0.652740;-0.651310;-0.651190;-0.650720;-0.648450;-0.648020;-0.649470;-0.649040;-0.649500;-0.649380;-0.647410;-0.644760;-0.643180;-0.641770;-0.641270;-0.639590;-0.637730;-0.635090;-0.630680;-0.629190;-0.624610;-0.621430;-0.621950;-0.619730;-0.617050;-0.615780;-0.616350;-0.615490;-0.615200;-0.615200;-0.613050;-0.611860;-0.601500;-0.563550;-0.493410;-0.411810;-0.252800;-0.062601;-2.056300;0.238180;-0.701480;0.538950;0.653350;0.721640;0.811700;0.991770;1.208500;1.428100;1.613700;2.000000
-0.601830;-0.600230;-0.599050;-0.601470;-0.601620;-0.604890;-0.603270;-0.603330;-0.603410;-0.610050;-0.606640;-0.611170;-0.608670;-0.611120;-0.609980;-0.613460;-0.608630;-0.611290;-0.611950;-0.612240;-0.612670;-0.612650;-0.615720;-0.614370;-0.616830;-0.619170;-0.618560;-0.618940;-0.619620;-0.619640;-0.622710;-0.623740;-0.623920;-0.621540;-0.623570;-0.625470;-0.624250;-0.623260;-0.624810;-0.625110;-0.626160;-0.626510;-0.625860;-0.626110;-0.625880;-0.623410;-0.617260;-0.592970;-0.533140;-0.416870;-0.230390;-0.006191;0.269280;0.499340;0.648320;0.794710;0.911100;1.036800;1.186900;1.363100;2.000000
-1.046900;-1.049500;-1.045200;-1.042400;-1.041800;-1.042100;-1.042400;-1.041800;-1.041500;-1.041200;-1.039900;-1.040800;-1.041800;-1.040400;-1.031800;-1.003700;-0.953150;-0.874030;-0.810490;-0.727020;-0.672330;-0.641450;-0.631320;-0.627490;-0.626800;-0.619640;-0.612340;-0.599780;-0.588630;-0.580490;-0.575720;-0.551040;-0.506990;-0.447880;-0.323790;-0.162700;0.001224;0.205710;0.398530;0.546130;0.695510;0.817420;0.947570;1.054900;1.144800;1.221500;1.289200;1.348300;1.354900;1.374100;1.383900;1.386300;1.390100;1.387700;1.384500;1.381300;1.384700;1.384300;1.373000;1.378300;1.000000
-1.149500;-1.151300;-1.151400;-1.150800;-1.151200;-1.147000;-1.149900;-1.151400;-1.148600;-1.148600;-1.150200;-1.149000;-1.152500;-1.150100;-1.150700;-1.150800;-1.150400;-1.133400;-1.069200;-0.968030;-0.818780;-0.614850;-0.392290;-0.134860;0.114900;0.379700;0.589130;0.734630;0.855660;0.926070;0.971300;0.994810;1.003900;1.002300;1.011700;1.004700;1.004400;1.005600;1.005900;1.009300;0.999780;1.003400;1.006900;1.004100;1.005800;1.010100;1.006500;1.005700;1.006400;1.005200;1.007800;1.001000;1.005400;1.002800;1.000700;1.006400;1.003400;1.004200;1.002500;1.002000;2.000000
-0.719550;-0.722510;-0.722240;-0.722290;-0.722580;-0.722770;-0.723230;-0.725770;-0.725540;-0.726080;-0.726220;-0.726140;-0.727280;-0.728160;-0.731150;-0.733540;-0.735950;-0.742860;-0.747550;-0.751900;-0.756900;-0.760950;-0.767080;-0.772980;-0.776800;-0.781170;-0.784720;-0.785740;-0.785180;-0.784540;-0.784640;-0.784400;-0.781040;-0.772470;-0.747820;-0.726220;-0.721240;-0.740160;-0.761100;-0.786800;-0.790090;-0.771740;-0.748680;-0.727690;-0.692620;-0.643260;-0.574040;-0.445990;-0.263060;-0.051878;0.214210;0.467600;0.736010;0.972130;1.213600;1.434400;1.616400;1.733500;1.774900;1.781700;1.000000
-0.665370;-0.665440;-0.664790;-0.665310;-0.666400;-0.666940;-0.668560;-0.667520;-0.670250;-0.670640;-0.672430;-0.669560;-0.670280;-0.669970;-0.671190;-0.667340;-0.666930;-0.664230;-0.663010;-0.659420;-0.657760;-0.657800;-0.659040;-0.654830;-0.654020;-0.654540;-0.651940;-0.652910;-0.651630;-0.653100;-0.646590;-0.630250;-0.594810;-0.541780;-0.502490;-0.495030;-0.489930;-0.491150;-0.507920;-0.514120;-0.508350;-0.493760;-0.475880;-0.455300;-0.430990;-0.403420;-0.346240;-0.264930;-0.186040;0.106680;0.330660;0.555440;0.654690;0.824340;1.010400;1.198100;1.371900;1.552500;1.703200;1.808900;1.000000
-0.979880;-0.951810;-0.915430;-0.860980;-0.812730;-0.777080;-0.745850;-0.734520;-0.718700;-0.713810;-0.706190;-0.709650;-0.720440;-0.739030;-0.755190;-0.776100;-0.780370;-0.773140;-0.735650;-0.689550;-0.672600;-0.663320;-0.655970;-0.642180;-0.637260;-0.634240;-0.622730;-0.605400;-0.591680;-0.577530;-0.554010;-0.524800;-0.497210;-0.432610;-0.336460;-0.206450;-0.043512;0.147980;0.364750;0.537850;0.706310;0.847590;0.982990;1.086200;1.165900;1.237700;1.299100;1.330700;1.354200;1.361500;1.381700;1.379600;1.384900;1.396700;1.386200;1.386500;1.380900;1.379500;1.380400;1.384000;1.000000
-1.148000;-1.151400;-1.144100;-1.145200;-1.142000;-1.128800;-1.137800;-1.129800;-1.147400;-1.141200;-1.147000;-1.149800;-1.143800;-1.149500;-1.147700;-1.143100;-1.146100;-1.147800;-1.142900;-1.149200;-1.152100;-1.160100;-1.162600;-1.162200;-1.166100;-1.100100;-1.012800;-0.891950;-0.747970;-0.446190;-0.184260;0.051925;0.335370;0.560320;0.690170;0.790510;0.868310;0.927740;0.898470;0.943250;1.042500;1.035000;1.129500;0.933870;0.948670;0.896400;0.951350;0.903440;0.933600;0.923520;0.947370;0.948490;0.956330;0.922240;0.973180;0.993730;0.990070;0.953770;0.965780;0.951470;2.000000
-1.104200;-1.104400;-1.102800;-1.102700;-1.105300;-1.104300;-1.105800;-1.109100;-1.109200;-1.108700;-1.109900;-1.111300;-1.112100;-1.114000;-1.104700;-1.080400;-1.032700;-0.949230;-0.860440;-0.788170;-0.735050;-0.705550;-0.699860;-0.696000;-0.697880;-0.695740;-0.693200;-0.688340;-0.675910;-0.667510;-0.655070;-0.644730;-0.596490;-0.478000;-0.322570;-0.162460;0.038723;0.228910;0.392450;0.540480;0.672610;0.780180;0.872300;0.977450;1.049000;1.121200;1.152200;1.186900;1.232800;1.227900;1.235900;1.227700;1.246500;1.233100;1.230800;1.218600;1.220200;1.202900;1.218700;1.209500;1.000000
-1.202000;-1.195300;-1.196600;-1.193000;-1.190800;-1.188000;-1.186200;-1.183800;-1.185400;-1.186100;-1.184800;-1.184500;-1.185400;-1.185300;-1.186100;-1.176500;-1.146600;-1.082000;-1.004100;-0.919200;-0.850640;-0.790770;-0.766500;-0.757000;-0.758210;-0.757530;-0.749460;-0.734140;-0.724770;-0.706220;-0.691530;-0.690180;-0.690240;-0.670520;-0.632530;-0.564780;-0.430970;-0.285850;-0.113110;0.057468;0.214990;0.367920;0.503150;0.631010;0.757170;0.872270;0.958980;1.032900;1.095800;1.130900;1.151500;1.157300;1.153800;1.148200;1.147300;1.148700;1.149000;1.147100;1.151500;1.155600;1.000000
-0.727280;-0.728890;-0.728140;-0.728120;-0.728610;-0.729160;-0.729450;-0.732090;-0.733460;-0.733930;-0.734920;-0.739600;-0.740700;-0.745310;-0.747060;-0.749890;-0.750520;-0.751250;-0.752420;-0.751330;-0.752970;-0.751920;-0.751640;-0.750660;-0.752420;-0.752510;-0.754460;-0.753310;-0.754010;-0.754350;-0.752660;-0.753290;-0.753200;-0.754600;-0.753680;-0.753430;-0.752920;-0.753420;-0.753780;-0.754790;-0.754620;-0.754390;-0.754340;-0.742340;-0.692420;-0.598470;-0.439780;-0.240010;0.071359;0.357670;0.474290;0.578360;0.715220;0.847520;0.988680;1.152300;1.293500;1.434200;1.546200;1.605400;2.000000
-0.772750;-0.772380;-0.765810;-0.758760;-0.753030;-0.751210;-0.749640;-0.747460;-0.744520;-0.744850;-0.740300;-0.737210;-0.736430;-0.736130;-0.733730;-0.734890;-0.738970;-0.742030;-0.744090;-0.754060;-0.755390;-0.754650;-0.758720;-0.760380;-0.763440;-0.762280;-0.764510;-0.767170;-0.769510;-0.770910;-0.768270;-0.766920;-0.759630;-0.731100;-0.681660;-0.629870;-0.609690;-0.583210;-0.587590;-0.628420;-0.649950;-0.657660;-0.644520;-0.610660;-0.592900;-0.569400;-0.522840;-0.459910;-0.271140;-0.110850;0.103680;0.333860;0.525380;0.699560;0.874660;1.055500;1.253800;1.442400;1.595600;1.675100;1.000000
-0.646100;-0.645420;-0.643620;-0.642750;-0.642280;-0.639360;-0.639780;-0.639510;-0.639900;-0.645620;-0.654210;-0.657330;-0.657740;-0.661560;-0.661560;-0.661020;-0.662840;-0.664410;-0.664390;-0.664290;-0.662520;-0.663800;-0.664670;-0.665250;-0.663970;-0.665630;-0.664820;-0.665160;-0.665290;-0.665880;-0.664090;-0.664590;-0.664670;-0.660960;-0.642990;-0.600870;-0.554510;-0.521780;-0.504790;-0.499810;-0.510720;-0.520170;-0.509620;-0.494190;-0.471320;-0.433340;-0.411410;-0.384600;-0.345870;-0.270540;-0.156960;-0.048852;0.241260;0.577350;0.675880;0.843630;1.119000;1.329500;1.551300;1.720300;1.000000
-1.241000;-1.238800;-1.240800;-1.241400;-1.240800;-1.242900;-1.241700;-1.242200;-1.241800;-1.241900;-1.245200;-1.246400;-1.247600;-1.246700;-1.251500;-1.247900;-1.246900;-1.226100;-1.154300;-1.045200;-0.864530;-0.635530;-0.392600;-0.136830;0.112980;0.335230;0.520300;0.671860;0.789190;0.861490;0.931730;0.960800;0.980890;0.990280;0.985210;0.995110;0.984800;0.974740;0.977800;0.969760;0.965600;0.971540;0.965580;0.971760;0.968420;0.968470;0.961030;0.961920;0.964840;0.968070;0.961550;0.967820;0.967780;0.966140;0.969490;0.966130;0.959140;0.961330;0.963710;0.962320;2.000000
-1.164200;-1.165200;-1.165500;-1.165900;-1.165400;-1.166400;-1.166100;-1.163700;-1.165400;-1.165400;-1.164700;-1.164900;-1.165600;-1.165500;-1.163700;-1.165200;-1.165700;-1.165300;-1.165600;-1.164700;-1.165600;-1.166000;-1.163300;-1.143700;-1.106600;-1.037400;-0.933640;-0.772350;-0.559270;-0.326690;-0.093854;0.148330;0.352750;0.539700;0.698770;0.822980;0.899470;0.950120;0.983820;0.986650;0.991480;0.978550;0.982760;0.974640;0.963430;0.978260;0.980640;0.982430;0.985960;0.987780;0.984940;0.993130;0.997060;1.005400;1.002300;1.004300;1.003400;1.006300;1.001800;1.002500;2.000000
-0.592750;-0.593420;-0.591060;-0.587010;-0.584730;-0.583550;-0.580820;-0.580140;-0.578880;-0.574430;-0.575320;-0.572690;-0.571700;-0.570060;-0.570090;-0.573980;-0.571930;-0.574860;-0.573300;-0.575390;-0.575200;-0.577670;-0.576830;-0.576490;-0.575070;-0.576690;-0.577040;-0.577500;-0.575180;-0.572000;-0.565060;-0.549850;-0.525280;-0.504510;-0.504250;-0.503330;-0.517000;-0.532610;-0.549980;-0.552560;-0.547480;-0.525840;-0.506350;-0.497820;-0.486550;-0.475700;-0.442800;-0.381700;-0.286600;-0.206820;-0.069773;0.206190;0.444920;0.616830;0.924180;1.204700;1.479600;1.711800;1.887300;1.955600;1.000000
-0.697750;-0.705700;-0.720790;-0.727420;-0.735620;-0.740430;-0.744210;-0.745180;-0.749550;-0.750860;-0.750260;-0.750350;-0.751720;-0.752170;-0.751080;-0.750090;-0.748620;-0.746800;-0.742070;-0.735880;-0.726090;-0.719530;-0.706420;-0.698190;-0.693100;-0.685900;-0.682000;-0.681650;-0.680790;-0.679310;-0.681520;-0.683100;-0.686340;-0.687550;-0.671440;-0.631620;-0.594120;-0.568340;-0.560280;-0.559260;-0.571570;-0.586110;-0.572280;-0.530730;-0.489760;-0.464200;-0.433680;-0.381030;-0.305760;-0.230810;-0.049494;0.235080;0.219220;0.682550;0.770490;0.997610;1.168400;1.359400;1.572100;1.710800;1.000000
-0.755840;-0.756430;-0.757050;-0.759550;-0.760780;-0.760280;-0.762790;-0.765360;-0.766440;-0.771210;-0.773620;-0.775090;-0.774750;-0.777650;-0.778290;-0.779370;-0.779980;-0.782720;-0.781240;-0.783180;-0.783030;-0.782310;-0.782340;-0.782320;-0.781950;-0.782070;-0.781120;-0.781220;-0.779430;-0.780330;-0.779700;-0.776050;-0.759390;-0.729110;-0.689440;-0.652480;-0.636200;-0.633400;-0.641420;-0.652990;-0.673970;-0.672050;-0.657600;-0.628280;-0.614610;-0.583790;-0.540810;-0.473560;-0.393690;-0.275830;0.007424;0.270170;0.388700;0.573590;0.769970;0.994550;1.179800;1.364600;1.503400;1.588600;1.000000
-0.714060;-0.716350;-0.717430;-0.719490;-0.721270;-0.721690;-0.722550;-0.723000;-0.723030;-0.722680;-0.723330;-0.723740;-0.724720;-0.724810;-0.725990;-0.725530;-0.726060;-0.726550;-0.727940;-0.728930;-0.730180;-0.728720;-0.729230;-0.728570;-0.730080;-0.728770;-0.728020;-0.728960;-0.729270;-0.729440;-0.729470;-0.729960;-0.729700;-0.723470;-0.705940;-0.674350;-0.633350;-0.623470;-0.629400;-0.646220;-0.665580;-0.677230;-0.677830;-0.671650;-0.660180;-0.657350;-0.632240;-0.576160;-0.474200;-0.303590;-0.097645;0.155790;0.424340;0.690430;0.944970;1.174800;1.383600;1.555700;1.679300;1.719400;1.000000
-0.747250;-0.746860;-0.744220;-0.740550;-0.735530;-0.731360;-0.729490;-0.727920;-0.727490;-0.709520;-0.707360;-0.711400;-0.712620;-0.712060;-0.713790;-0.715310;-0.716660;-0.723000;-0.730380;-0.734110;-0.733710;-0.731630;-0.732810;-0.738300;-0.737850;-0.738160;-0.740890;-0.733940;-0.734480;-0.733050;-0.732930;-0.721610;-0.716380;-0.696760;-0.667780;-0.640200;-0.610850;-0.591790;-0.558010;-0.567910;-0.588390;-0.593630;-0.593070;-0.582040;-0.555540;-0.535370;-0.516030;-0.502050;-0.484360;-0.462270;-0.428540;-0.361940;-0.195100;-0.033851;0.200180;0.438230;0.633030;0.823020;1.021800;1.220200;1.000000
-1.014500;-1.011500;-1.009100;-1.010700;-1.008400;-1.005500;-1.002800;-1.000700;-0.999850;-0.998840;-0.994830;-0.994200;-0.993180;-0.992250;-0.994730;-0.988130;-0.952350;-0.896520;-0.828200;-0.766100;-0.737890;-0.713810;-0.712300;-0.718800;-0.707990;-0.681680;-0.664850;-0.645090;-0.625740;-0.608460;-0.598260;-0.609050;-0.602750;-0.583890;-0.570170;-0.535030;-0.476970;-0.345970;-0.194660;0.005199;0.222720;0.382620;0.524660;0.664870;0.779340;0.899860;1.011200;1.109000;1.195200;1.264700;1.327600;1.357400;1.379900;1.387700;1.387400;1.396300;1.402000;1.406100;1.403500;1.407200;1.000000
