DY
600
61
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
0.118003;0.819883;0.078003;0.000000;0.220652;0.082173;0.078767;0.491461;0.087695;0.474339;0.395847;0.004112;0.932599;0.589962;0.107401;0.598696;0.247803;0.568787;0.652267;0.188552;0.204963;0.438426;0.529465;0.767342;0.790308;0.547539;0.372344;0.079912;0.990220;0.740670;0.350916;0.065521;0.645280;0.649154;0.470309;0.370000;0.274126;0.869780;0.285877;0.891043;0.850455;0.122026;0.278476;0.383463;0.834567;0.641598;0.370855;0.520731;0.766990;0.252664;0.949134;0.358153;0.238819;0.025844;0.830426;1.000000;0.668681;0.760206;0.662429;0.213377;1.000000
0.647188;0.617034;0.872059;0.813954;0.902760;0.423911;0.317176;0.021555;0.555161;0.978510;0.480182;0.140027;0.613466;0.028956;0.153471;0.494544;0.107678;0.756011;0.769868;0.248332;0.900013;0.029731;0.760959;0.593824;0.214365;0.187241;0.327220;0.307578;0.000000;0.031735;0.893097;0.075459;0.233632;0.192251;0.432071;0.758328;0.151209;0.068446;0.709595;0.754298;0.138508;1.000000;0.978089;0.178041;0.596516;0.060787;0.323404;0.613841;0.760984;0.390725;0.620851;0.986459;0.967328;0.942347;0.525262;0.857581;0.064471;0.778787;0.129072;0.416934;1.000000
0.503340;0.795215;0.885934;0.996571;0.699374;0.562955;0.000000;0.493852;0.752621;0.814803;0.416123;0.065429;0.228621;0.612386;0.645722;0.806823;0.173616;0.097681;0.399042;0.553956;0.951064;0.287682;0.280986;0.702841;0.818461;0.647964;0.800120;0.387083;0.923249;0.516319;0.328907;0.101573;0.864215;0.471191;0.582900;0.626936;1.000000;0.264139;0.351023;0.437412;0.902809;0.963475;0.749058;0.553694;0.686492;0.576808;0.628063;0.068069;0.908579;0.252599;0.157803;0.754828;0.423333;0.874884;0.670562;0.843520;0.488945;0.849899;0.929100;0.569144;1.000000
0.775265;0.760534;0.203774;0.147533;0.099407;0.067886;0.591095;0.611209;0.045098;0.267255;0.119263;0.940878;0.309488;0.694700;0.857279;0.370197;0.791506;0.088794;0.454606;0.120315;0.365913;0.913341;0.958663;0.279217;0.187191;0.090388;0.651109;0.187627;0.598206;0.980272;0.516946;0.301090;0.829073;0.493506;0.757518;0.920226;0.872673;0.607617;0.399595;0.914871;0.284976;0.236196;0.160977;0.083886;0.515968;0.224171;1.000000;0.026230;0.362484;0.103104;0.572144;0.977977;0.429959;0.818396;0.646010;0.834587;0.007299;0.312513;0.888992;0.000000;1.000000
0.858350;0.389686;0.726311;0.334576;0.607467;0.164006;0.546585;0.136000;0.755623;0.654770;0.637870;0.941875;0.861038;0.654002;0.163101;0.292292;0.667320;0.240756;0.430242;0.640981;0.426015;0.469928;0.712766;0.523444;0.253813;0.711329;0.070715;0.238616;0.000000;0.751692;0.615312;0.051432;0.574756;0.612297;0.844991;0.912964;0.870611;1.000000;0.717056;0.389206;0.668088;0.490515;0.788946;0.087996;0.511285;0.752172;0.312777;0.493809;0.553114;0.177447;0.739881;0.549148;0.894092;0.864220;0.640276;0.965794;0.169382;0.923853;0.030640;0.287012;1.000000
0.232965;0.968180;0.246640;0.006909;0.247170;0.813463;0.347442;0.828632;0.500315;0.465444;0.264370;0.009920;0.928372;0.316132;0.801404;0.036606;0.541867;0.961714;0.577906;0.214351;0.964598;0.456497;0.266291;0.085003;0.442634;0.544793;0.541078;0.030521;0.419267;1.000000;0.611010;0.128993;0.838172;0.941050;0.591484;0.907645;0.077650;0.707686;0.137234;0.864541;0.450862;0.455236;0.722303;0.596143;0.079963;0.404745;0.889547;0.145696;0.980952;0.974233;0.115365;0.441573;0.748108;0.500598;0.611388;0.601093;0.772075;0.132733;0.000000;0.937437;1.000000
0.925117;0.083839;0.696926;0.466801;0.073232;0.886182;0.769183;0.139604;0.714275;0.985646;0.533196;0.535489;0.837404;0.633882;0.847883;0.832291;0.182483;0.165867;0.522452;0.593248;0.417069;0.103084;0.192890;0.949347;0.701454;0.886182;0.206729;0.416514;0.216241;1.000000;0.285732;0.600930;0.454076;0.880244;0.110261;0.006320;0.584579;0.202267;0.476339;0.329988;0.003684;0.000000;0.110261;0.416758;0.361733;0.259748;0.983899;0.228134;0.886818;0.378329;0.978913;0.143733;0.607155;0.233453;0.950459;0.700797;0.273991;0.122297;0.978469;0.266410;1.000000
0.135790;0.975249;0.355104;0.005387;0.828719;0.589358;0.747827;0.513480;0.181689;0.591143;0.371223;0.767526;0.820219;0.209057;0.267652;0.943295;0.017178;0.347673;0.538388;0.000708;0.532050;0.492212;0.507868;0.972694;0.011729;0.312754;0.206871;0.991011;0.484805;0.603786;0.765611;0.000000;0.850049;0.764860;0.793843;0.952407;0.528693;0.820475;0.728694;0.491648;0.822106;0.044791;0.921161;0.474110;0.281175;0.190063;0.302786;0.277407;0.436252;0.244939;0.932213;0.248424;0.720946;1.000000;0.595191;0.905523;0.993966;0.179227;0.342402;0.496413;1.000000
0.137817;0.564646;0.256871;0.649044;0.526283;0.880047;0.098639;0.384975;0.695459;0.572325;0.336790;0.963716;0.421620;0.335082;0.351215;0.372320;0.555505;0.447700;0.485997;0.652870;0.518080;0.775495;0.139041;0.009182;0.716620;0.270483;0.405704;0.791897;0.107933;0.842928;0.740096;0.797574;0.019032;0.611366;0.997857;0.000000;0.377509;0.754300;0.361627;0.336790;0.480250;0.785417;0.438001;0.109825;0.639250;0.364084;0.972119;0.348947;0.534926;0.797574;0.561379;0.251023;0.802527;0.918974;1.000000;0.061966;0.625173;0.869278;0.134645;0.737572;1.000000
0.267555;0.098057;0.880098;0.551111;0.673125;0.027489;0.771016;0.605617;0.972802;0.832858;0.196792;0.293234;0.588743;0.829106;0.768137;0.547705;0.224385;0.076735;0.357802;0.903630;0.000000;0.520641;0.928879;1.000000;0.142969;0.494001;0.794782;0.079789;0.586136;0.617136;0.390564;0.606239;0.393542;0.065158;0.403360;0.298345;0.470623;0.235104;0.031939;0.016406;0.329996;0.874978;0.607380;0.637486;0.488527;0.631171;0.019315;0.115132;0.251885;0.268980;0.431509;0.395928;0.432564;0.227361;0.524015;0.883792;0.758052;0.909971;0.834080;0.302150;1.000000
0.885380;0.577582;0.590293;0.958248;0.963077;0.459968;0.606602;0.855069;0.492519;0.838957;0.284857;0.022683;0.237957;0.187107;0.360432;0.044058;0.101483;0.863900;0.477444;0.939895;0.578784;0.225868;0.149062;1.000000;0.293282;0.738029;0.592088;0.193650;0.362887;0.619789;0.879230;0.990466;0.000000;0.455870;0.972487;0.939334;0.301203;0.741936;0.947778;0.808176;0.626435;0.990434;0.705820;0.929520;0.390235;0.170873;0.847881;0.253163;0.999938;0.841759;0.743578;0.721153;0.093662;0.212657;0.670213;0.462560;0.716988;0.465333;0.950427;0.126815;1.000000
0.626538;0.273885;0.633804;0.816331;0.543240;0.355142;0.841217;0.049065;0.697714;0.514964;0.295379;0.648582;0.507324;0.779974;0.429309;0.559898;0.969143;0.619055;0.150547;0.160990;0.778445;0.806536;0.817273;0.507386;0.682269;0.403989;0.815066;0.428892;0.841099;0.110484;0.243629;0.859660;0.491023;0.797917;0.225800;0.259931;0.330821;0.131780;0.653003;0.987793;0.232139;0.093599;0.704553;0.045976;0.000000;0.133457;0.738599;0.756557;1.000000;0.245476;0.500285;0.006265;0.727518;0.173079;0.592826;0.137399;0.047476;0.254806;0.070273;0.126309;1.000000
0.843082;0.888011;1.000000;0.088041;0.368734;0.989252;0.322492;0.443300;0.077748;0.709582;0.049410;0.382861;0.783076;0.203500;0.900182;0.000000;0.195289;0.241792;0.402174;0.338904;0.067363;0.415916;0.518759;0.150076;0.243660;0.779606;0.747526;0.383185;0.075174;0.370154;0.578898;0.633545;0.776452;0.287545;0.935392;0.755919;0.716022;0.555958;0.010990;0.297166;0.413497;0.554160;0.547045;0.526091;0.799818;0.675861;0.765831;0.657451;0.969058;0.243300;0.760978;0.429525;0.067484;0.934605;0.783439;0.632510;0.058129;0.203657;0.023948;0.038995;1.000000
0.737180;0.810786;0.238438;0.566283;0.350782;0.205903;0.010497;0.769740;0.568899;0.948256;0.341458;0.471625;0.841994;0.669127;0.462241;0.568558;0.157457;0.951994;0.496889;0.882471;0.000000;0.111539;0.771608;0.828419;0.432329;0.480762;0.519089;0.874749;0.952213;0.347726;0.736152;0.739829;0.919925;0.464269;0.113792;1.000000;0.994229;0.377695;0.038636;0.986865;0.370394;0.201176;0.430895;0.670658;0.455505;0.446462;0.374920;0.429900;0.577723;0.205353;0.635481;0.271913;0.452016;0.611124;0.555862;0.580627;0.108736;0.581094;0.737960;0.846143;1.000000
0.370314;0.963032;0.131262;0.362198;0.135666;0.498660;0.692674;0.887358;0.971160;0.461636;0.085080;0.137759;0.575379;0.779309;0.536459;0.229577;0.462826;0.422401;0.217209;0.437327;0.485300;0.161516;0.439418;0.782652;0.466540;0.348311;0.168909;0.727038;0.160836;0.655530;0.000000;0.159722;0.508239;0.019571;0.411547;0.155916;0.464857;0.651597;0.088206;0.469039;0.563361;0.041208;0.604686;0.436579;0.322648;0.389380;0.756123;0.263813;0.661497;0.983664;0.127321;0.159966;0.481456;0.907173;0.299114;0.427119;0.618549;0.095246;0.782652;1.000000;1.000000
0.000000;0.207593;0.494764;0.057374;0.572556;0.514686;0.504497;0.276887;0.501787;0.191119;0.445226;0.997121;0.172450;0.998575;0.405138;1.000000;0.346466;0.437186;0.681209;0.606423;0.086165;0.721967;0.083375;0.096257;0.579069;0.053842;0.287290;0.900359;0.646318;0.472459;0.187644;0.184192;0.571627;0.160957;0.287804;0.297121;0.032501;0.305865;0.031462;0.696141;0.495058;0.658384;0.790983;0.093972;0.992194;0.302259;0.555573;0.497100;0.783919;0.785848;0.355724;0.091389;0.957585;0.929328;0.099403;0.111573;0.686059;0.336253;0.718717;0.100709;1.000000
0.084495;0.155115;0.775188;0.456083;0.447704;0.027250;0.953824;0.632463;0.541711;0.786771;0.043152;0.025754;0.926823;0.648022;0.153930;0.516500;0.317460;0.064228;0.471267;0.371231;0.679684;0.297185;0.655969;0.951829;0.455863;0.979110;0.146697;0.288520;0.747058;0.514174;0.134755;0.000000;0.958002;0.623088;0.231550;0.666614;0.596015;0.564812;0.669597;0.949241;0.006891;0.651810;0.023259;0.994263;0.460834;0.592879;0.307053;1.000000;0.441396;0.071680;0.280909;0.572073;0.758669;0.320469;0.011973;0.934057;0.079194;0.871450;0.574371;0.360428;1.000000
0.139472;0.185862;0.680218;0.925225;0.558713;0.332582;0.875840;0.852448;0.454793;0.072021;0.568100;0.737859;0.923258;0.896599;0.562018;0.878230;0.891817;0.735426;0.131847;0.404333;0.971797;0.031683;0.131877;0.277425;0.964686;0.340407;0.972190;0.479320;1.000000;0.517448;0.397951;0.974853;0.902167;0.342223;0.782201;0.646066;0.338241;0.737629;0.115021;0.595546;0.707532;0.884585;0.792002;0.714813;0.719960;0.484116;0.839481;0.158234;0.410997;0.041457;0.619273;0.162985;0.237154;0.000000;0.255517;0.765136;0.455181;0.085154;0.676269;0.459154;1.000000
0.992435;0.350584;0.746231;0.359073;0.560114;0.089720;0.463137;0.716147;0.534817;0.410911;0.113345;0.057000;0.967717;0.758800;1.000000;0.264929;0.260048;0.570965;0.502821;0.693620;0.261586;0.315306;0.595687;0.446581;0.607869;0.316133;0.000000;0.618179;0.490790;0.276484;0.974900;0.256284;0.447979;0.836183;0.592910;0.191566;0.413405;0.664560;0.637510;0.131289;0.204020;0.880756;0.744822;0.026438;0.776151;0.893046;0.563205;0.517746;0.926531;0.585350;0.641244;0.925985;0.316895;0.260594;0.638499;0.045201;0.360638;0.724182;0.250352;0.294630;1.000000
0.562569;0.539353;0.050531;0.931336;0.063687;0.932097;0.568070;0.181011;0.975210;0.054747;0.988651;0.676446;0.521248;0.224276;0.424204;0.945506;0.435292;0.646083;0.010810;0.802580;0.453492;0.931051;0.814595;0.995879;0.543323;0.264432;0.210430;0.149184;0.841366;0.324850;0.948708;0.479537;0.242891;0.798228;0.805123;0.985957;0.311980;0.788385;0.968268;0.000000;0.882707;0.173403;0.019654;0.364685;0.265357;0.678929;0.211095;0.620862;1.000000;0.716789;0.180282;0.857125;0.764016;0.414611;0.809412;0.356900;0.601962;0.475473;0.449238;0.085624;1.000000
0.822961;0.843133;0.486590;0.207716;0.210077;0.717250;0.091160;0.534503;0.259071;0.113794;0.415061;0.497017;0.082557;0.016316;0.015989;0.401276;0.243082;0.845862;0.878671;0.169000;0.983922;0.335684;0.809018;0.613945;0.541210;0.233150;0.663183;0.524328;1.000000;0.446215;0.871225;0.667152;0.437573;0.065114;0.513750;0.134352;0.988134;0.000000;0.620187;0.178167;0.485979;0.463618;0.761445;0.954494;0.345307;0.132987;0.683198;0.276449;0.356562;0.296473;0.083091;0.958885;0.964402;0.665796;0.216416;0.584482;0.839513;0.235948;0.433729;0.505903;1.000000
0.658151;0.903087;0.264515;0.068192;0.590790;0.362967;0.314731;0.532630;0.346424;0.022378;0.534774;0.924731;0.072538;0.413406;0.018472;0.343937;0.422543;0.041996;0.300558;0.447690;0.868844;0.062113;0.754618;0.286470;0.872779;0.378186;0.091157;0.714957;0.202003;0.371067;0.502763;0.860239;0.362656;0.408499;0.164782;0.617259;0.339467;0.816922;0.578752;0.944466;1.000000;0.669587;0.012511;0.443118;0.000000;0.295289;0.557458;0.641229;0.837567;0.570535;0.056180;0.915421;0.342204;0.834865;0.551220;0.633697;0.959091;0.881061;0.377939;0.807671;1.000000
0.711563;0.256336;0.487554;0.151407;0.021472;0.234830;0.612192;0.918907;0.074095;0.575946;0.301481;0.662656;0.476809;0.349922;0.547727;0.172543;0.010666;0.302003;0.811828;0.848622;0.000000;1.000000;0.384780;0.210245;0.595409;0.586456;0.935640;0.088005;0.154595;0.560549;0.128523;0.462376;0.868599;0.404613;0.299565;0.097063;0.499611;0.308149;0.419875;0.753195;0.447897;0.383197;0.750063;0.399557;0.268429;0.465912;0.323160;0.357823;0.192599;0.807991;0.418885;0.970430;0.183412;0.173666;0.663483;0.984114;0.837251;0.308383;0.917920;0.142011;1.000000
0.154132;0.586289;0.416117;0.222605;0.463080;0.519844;0.260198;0.143196;0.088810;0.110064;1.000000;0.470962;0.386254;0.015920;0.164295;0.477519;0.105673;0.613307;0.159840;0.068500;0.947635;0.147075;0.771657;0.627317;0.091989;0.554348;0.055166;0.946261;0.505498;0.476064;0.232095;0.432939;0.435751;0.055247;0.513665;0.000000;0.999811;0.078548;0.816049;0.669211;0.367638;0.810796;0.317460;0.428359;0.278561;0.301352;0.639778;0.516846;0.481696;0.551999;0.642000;0.402697;0.760748;0.049187;0.713662;0.732168;0.317425;0.300116;0.516941;0.605948;1.000000
0.311662;0.610145;0.640819;0.440545;0.048561;0.433819;0.087057;0.815195;0.944242;0.296542;1.000000;0.950932;0.401425;0.548190;0.460240;0.285865;0.781896;0.826454;0.492352;0.744033;0.633461;0.249851;0.407114;0.494619;0.156373;0.195090;0.953411;0.671604;0.735202;0.166647;0.364694;0.375663;0.499582;0.433255;0.992384;0.067823;0.745478;0.909957;0.433407;0.001971;0.470396;0.693755;0.259219;0.421156;0.031597;0.086519;0.075230;0.460685;0.447200;0.247593;0.751759;0.423611;0.816539;0.249510;0.000000;0.253530;0.971419;0.064688;0.014813;0.929369;1.000000
0.735780;0.753257;0.849549;0.162593;0.689301;0.007837;0.646018;0.631664;0.378896;0.800607;0.599393;0.433820;0.622984;0.036645;0.024285;0.004120;0.326773;0.885791;0.609866;0.480515;0.721014;0.712369;0.374033;0.777106;0.831614;0.143109;0.703788;0.886752;0.107456;1.000000;0.281408;0.072763;0.871759;0.624189;0.868662;0.837995;0.680823;0.974693;0.817241;0.093950;0.336171;0.743667;0.243075;0.128055;0.059195;0.242818;0.969705;0.116346;0.271022;0.743283;0.367444;0.778524;0.161571;0.110399;0.443004;0.498591;0.153672;0.531153;0.293808;0.000000;1.000000
0.214907;0.742084;0.413799;0.844114;0.684104;0.972279;0.163138;0.245073;0.216931;0.336645;0.478403;0.469922;0.431897;0.915287;0.491803;0.292886;1.000000;0.220946;0.457044;0.808732;0.014621;0.373721;0.004094;0.650778;0.992280;0.589991;0.503480;0.251369;0.223557;0.534294;0.486945;0.219603;0.322981;0.943476;0.319817;0.814404;0.188812;0.220776;0.798263;0.409588;0.809901;0.123194;0.112229;0.998567;0.639330;0.005410;0.561033;0.469300;0.737555;0.224238;0.611936;0.000000;0.884964;0.577116;0.785134;0.962922;0.454728;0.488410;0.023978;0.453094;1.000000
0.116009;0.974991;0.238818;0.427436;0.993475;0.032066;0.989046;0.515349;0.333300;0.588780;0.271728;0.634841;0.550485;0.573606;0.446628;0.706750;0.662702;0.000000;0.637658;0.287053;0.568162;0.938939;1.000000;0.600599;0.142967;0.717556;0.934688;0.387841;0.670128;0.438266;0.031298;0.811170;0.390445;0.701674;0.882810;0.687460;0.817111;0.540731;0.237333;0.336672;0.388650;0.866186;0.090262;0.384130;0.216960;0.028788;0.837073;0.620722;0.533735;0.042341;0.989548;0.473471;0.419544;0.929580;0.063984;0.104140;0.720801;0.720220;0.742323;0.646229;1.000000
0.471959;0.623208;0.571318;0.943147;0.476685;0.588609;0.619722;0.302275;0.814257;0.397349;0.414294;0.223866;0.093161;0.389875;0.826630;0.000000;0.279496;0.703813;0.025992;0.779316;0.338169;0.752425;0.227354;0.115300;0.575984;0.989076;0.502019;0.006288;0.901565;0.666769;0.590156;0.135932;1.000000;0.981744;0.700722;0.116691;0.809504;0.229235;0.997682;0.652663;0.194060;0.475262;0.929673;0.112866;0.245972;0.235196;0.079310;0.708134;0.054506;0.754251;0.689490;0.532618;0.477725;0.381200;0.392967;0.835033;0.662321;0.584103;0.590275;0.735051;1.000000
0.610164;0.218032;0.097104;0.057093;0.269020;0.114566;0.492743;0.204563;0.386821;0.983124;0.032436;0.531329;0.942469;0.625075;0.171658;0.165545;0.808658;0.686759;0.659257;0.835390;0.691948;0.562407;0.327125;1.000000;0.126996;0.835975;0.377286;0.118602;0.355929;0.477782;0.476161;0.644665;0.549085;0.533131;0.263252;0.000000;0.234267;0.593960;0.732334;0.561521;0.577628;0.790193;0.461226;0.877918;0.788891;0.776832;0.853905;0.296935;0.961802;0.157736;0.851038;0.961685;0.363171;0.118105;0.458467;0.985902;0.407072;0.335762;0.809301;0.099942;1.000000
0.676448;0.000000;0.195661;0.848056;0.325954;0.953367;0.438471;0.702994;0.881177;0.439993;0.089895;0.675077;1.000000;0.377911;0.229495;0.938609;0.605082;0.171052;0.551228;0.045095;0.456951;0.660514;0.865665;0.210989;0.664212;0.072125;0.155508;0.611103;0.578713;0.054716;0.975555;0.078637;0.998331;0.725447;0.021631;0.594401;0.949833;0.781010;0.134793;0.403223;0.150010;0.926304;0.142745;0.703089;0.435454;0.221670;0.857844;0.498558;0.976962;0.898554;0.932587;0.511235;0.921854;0.051836;0.540360;0.915276;0.209307;0.040775;0.828274;0.561257;1.000000
0.360849;0.776189;0.102653;0.670852;0.026373;0.166698;0.464117;0.894351;0.710602;0.226782;0.427141;0.139607;0.876030;0.103964;0.435446;0.915980;0.983552;0.962172;0.862734;0.009800;0.442740;0.748958;0.828340;0.667650;0.207609;0.040200;0.797566;0.417122;0.418436;0.734906;0.619616;0.580846;0.000000;0.882865;0.162141;0.995506;0.623068;0.433733;0.198115;0.978215;0.928714;0.179931;0.699494;0.068383;0.431233;0.678208;0.195974;0.576745;1.000000;0.430343;0.356941;0.467865;0.323633;0.108177;0.445365;0.618702;0.274076;0.097441;0.809438;0.972004;1.000000
0.656598;0.395560;0.361329;0.074310;0.924653;0.412643;0.538283;1.000000;0.635926;0.823205;0.076598;0.843160;0.362859;0.571138;0.672594;0.463301;0.623988;0.557359;0.937104;0.598672;0.809397;0.351599;0.257822;0.111478;0.486029;0.022216;0.588977;0.452451;0.434087;0.731043;0.708285;0.031288;0.253084;0.293921;0.468633;0.489025;0.104560;0.850636;0.390661;0.385958;0.365320;0.327345;0.842282;0.344705;0.628633;0.158330;0.454107;0.269850;0.000000;0.950513;0.059783;0.424554;0.124701;0.168919;0.572514;0.266394;0.635085;0.303523;0.065689;0.693290;1.000000
0.878408;0.028082;0.445805;0.155937;0.671944;0.228100;0.667554;0.374752;0.577322;0.406665;0.808413;0.921551;0.295202;0.703079;0.175921;0.105890;0.386020;0.215830;0.666153;0.276675;0.809835;1.000000;0.000000;0.183291;0.504648;0.788115;0.425006;0.115882;0.457699;0.737986;0.903548;0.471801;0.991960;0.947040;0.494066;0.411466;0.824429;0.855133;0.331569;0.717280;0.860639;0.741098;0.285266;0.173823;0.897431;0.009351;0.146062;0.805800;0.360930;0.714755;0.401247;0.069914;0.433349;0.799849;0.205488;0.639903;0.331161;0.796210;0.869873;0.578006;1.000000
0.671326;0.866383;0.310084;0.467363;0.000000;0.995711;0.924676;0.247016;0.543231;1.000000;0.454778;0.051594;0.370819;0.833448;0.490977;0.590871;0.073070;0.406913;0.916849;0.775897;0.497485;0.809905;0.515788;0.690257;0.180033;0.234156;0.007263;0.379228;0.142571;0.945526;0.941863;0.704737;0.421937;0.663330;0.616636;0.601080;0.145107;0.232512;0.264536;0.086438;0.018753;0.946998;0.783135;0.258055;0.401412;0.620744;0.148550;0.303102;0.041857;0.092511;0.963715;0.362535;0.047179;0.255936;0.851669;0.957767;0.553190;0.265071;0.040417;0.565932;1.000000
